document_id,documento,status,level,analyst_id,created_at
177796,f3926a5ba0cd8c3fd7f20d0cdf3c37b26bc73ef5e10252624a977854458a10c7,finished,C,43,2020-06-17 15:26:34
177801,6239d06f0c3c020da6d227212f293525cb9875080439c8e9284f26b2f72878c6,finished,B,19,2020-05-12 14:08:17
177863,98e0653a77746b1061b847e38fbd490c0a52e56f4af695aa085d230ec8b63ba4,finished,D,51,2021-05-26 19:53:30
177880,071db3f2780e19a89e61f994e8e17a450e769247d7889a4138a05d9cf2774162,in_process,,41,2020-03-17 08:40:02
177880,071db3f2780e19a89e61f994e8e17a450e769247d7889a4138a05d9cf2774162,finished,D,41,2020-03-17 08:40:05
177891,126726ad7c642b92ed1f4b44fdbcd020b360a2fdd2703fed688b1b174520fbaa,finished,C,51,2021-05-26 10:15:59
177891,126726ad7c642b92ed1f4b44fdbcd020b360a2fdd2703fed688b1b174520fbaa,finished,D,51,2021-05-26 19:53:36
177985,14efcc4c8286ddb1e1c9aa7cce362042bf9990fa968721ef0bb19425b0d75b73,finished,D,19,2020-07-08 11:37:33
178024,ade66d5fc81b114cd6bdf44829f1646bb4121c58470a511e1c7518b9fdb40851,in_process,,37,2020-04-27 12:14:13
178024,ade66d5fc81b114cd6bdf44829f1646bb4121c58470a511e1c7518b9fdb40851,finished,B,37,2020-04-27 12:14:16
178064,68cadc89fb5427a8c600c52b4886f4abb87ef5cdc25f1c0cf7a1044bd080509d,finished,C,51,2021-05-26 10:16:14
178064,68cadc89fb5427a8c600c52b4886f4abb87ef5cdc25f1c0cf7a1044bd080509d,finished,D,51,2021-05-26 19:54:23
178113,ebd24343ee57bbf6f57899371ca314f3194f1204080b7402d7190b5f6bf1ee8b,finished,D,51,2021-05-26 19:54:33
178127,214321eb2ab34cb0fb34861c6a8d185744e854b74a5cbc26df99c28fda8e67bc,finished,C,51,2021-05-26 10:16:19
178127,214321eb2ab34cb0fb34861c6a8d185744e854b74a5cbc26df99c28fda8e67bc,finished,D,51,2021-05-26 19:54:35
178147,c27b2cc8f835a08b2d47d23e04908e99696888fe9038ca27f5a91681f861b04d,finished,D,46,2020-08-14 14:37:30
178153,88b72d10b249b93268839faae1466582fe3674f49a01aed57e07ced22f1e7740,finished,C,43,2020-06-05 11:31:59
178179,789fa170b3aadeec184d6b79373f6e3bb5213db290eb04d2150d15813c3b3f4a,finished,D,41,2020-08-13 16:42:46
178233,9579bbc42602c40b1e74ecd144ea8c1d6ebb86d9450483bffc9b57444a00642a,finished,D,51,2021-05-26 19:54:52
178299,d3a8db2a56caeacf5cf87b1806f1758c094487d37a95af02fbf573158343d2b1,in_process,,46,2020-04-17 11:57:20
178299,d3a8db2a56caeacf5cf87b1806f1758c094487d37a95af02fbf573158343d2b1,finished,D,46,2020-04-17 11:57:24
178328,5024c3d2b66bedf844ba9cf0856fc2e19e7d5f99ab9beafe4e5dde49c940cac9,finished,C,51,2021-05-26 10:16:27
178328,5024c3d2b66bedf844ba9cf0856fc2e19e7d5f99ab9beafe4e5dde49c940cac9,finished,D,51,2021-05-26 19:55:12
178336,50bf5a235f997e36efa864c8b65861a026b9dfe689a62666c09bfebb136b5f5f,finished,D,51,2021-05-26 19:55:14
178362,2d2cc497bd6846c0ddcab322d7b2b6f83c1282883769b09c3daf15ca94a2b303,finished,D,51,2021-05-26 19:55:21
178383,00e464bbddd93309c6135b763407b64564796a96f6db23f32141eb4a16c4ea48,finished,D,46,2020-06-30 14:42:24
178433,e7ed53a3d943bf9ad18be38fc7fe485ce492a3eb383988820c9b18826efbdc63,finished,D,51,2021-05-26 19:55:38
178470,9f657b26fa2c926195a7fd2204d332759dda8a89003e1b8a1292b1026c942ecf,finished,B,43,2020-06-24 09:33:38
178522,a8fa075b172577ca8f2253c644fcc810d5590d9c0286825911a514093b63df81,finished,D,51,2021-05-26 19:55:57
178585,bec1467b226716a82d2af75abf6cfe0ddc832e285ce3a2e976a5d4891969ae9a,finished,C,51,2021-05-26 10:16:45
178585,bec1467b226716a82d2af75abf6cfe0ddc832e285ce3a2e976a5d4891969ae9a,finished,D,51,2021-05-26 19:56:04
178593,a520194d65e4537f6d536f5f5ebe75a92a5bd29d414930491ee5b906e6c6b932,finished,D,51,2021-05-26 19:56:05
178618,25057ff9c1310c367271754cb7658ea8ebfa4aabe1cd5321d1539fff3b7c5b2e,finished,D,46,2021-03-29 14:42:25
178618,25057ff9c1310c367271754cb7658ea8ebfa4aabe1cd5321d1539fff3b7c5b2e,finished,C,46,2021-03-29 14:42:41
178622,afe1ac5ccca379df6ead36b5f148e56617832c8e0d518d408dda6504affea545,in_process,,41,2020-04-16 17:31:58
178622,afe1ac5ccca379df6ead36b5f148e56617832c8e0d518d408dda6504affea545,finished,C,41,2020-04-16 17:32:01
178624,31798b05da8afc31988a0576f9205be4197e05af9f8a914792803796bd9114a4,finished,D,44,2020-06-09 08:30:32
178636,6396137996d091375a2eb87c7298b9e0f1c014a9006ca5a2fb1f570b0c946906,finished,D,51,2021-05-26 19:56:12
178691,0c4cd0b521bae8f76579e6c02b20ecd0f4f4158c6ce9558a4c51ac1b2f1fe887,finished,D,51,2021-05-26 19:56:20
178711,97229de82073aa0b25f55104eab1956e4834bac3d0d8da5b09eb510d4db84b1b,finished,D,51,2021-05-26 19:56:22
178725,e640fe32e9be7d36a4cb3ac7936a6a56d8411abee2eba00c7f8e9ab842c44d3c,finished,D,51,2021-05-26 19:56:24
178786,6e640aef71da1317be24d034237adf98796ffbdf9ff9d401d25ea3ff474292ea,finished,C,43,2020-06-09 11:34:09
178802,e70fd13858bff25910a1c4fa1dc25019d892915a0d09579c57940f6566398336,finished,C,51,2021-05-26 10:16:55
178802,e70fd13858bff25910a1c4fa1dc25019d892915a0d09579c57940f6566398336,finished,D,51,2021-05-26 19:56:42
178849,4d01aa5ce9b3f2e6ac3d4280ec973ec3a2696d2ea71db4c7554154e99a0e31bd,in_process,,45,2020-03-31 09:47:32
178849,4d01aa5ce9b3f2e6ac3d4280ec973ec3a2696d2ea71db4c7554154e99a0e31bd,finished,E,45,2020-03-31 09:47:37
178937,1b8146cb7693f6036bb8320f34e0751267ec293c48b9cb2891e727fb89db558b,in_process,,37,2020-04-27 12:51:58
178937,1b8146cb7693f6036bb8320f34e0751267ec293c48b9cb2891e727fb89db558b,finished,C,37,2020-04-27 12:52:03
178973,acc9cd7193cce09f0ea16597cc18244cfa8d8eee71f02a1ad8c93ecac00df25c,finished,B,37,2020-04-30 10:24:05
179080,830bf6ec006ca84508aef44bf50a9d006b4e5f2143101be3138e6746d0f0084b,finished,C,51,2021-05-26 10:17:10
179080,830bf6ec006ca84508aef44bf50a9d006b4e5f2143101be3138e6746d0f0084b,finished,D,51,2021-05-26 19:57:41
179092,486c2cc16708cf18ce8724fc0076f32b3b929a9b4722b264e7df7a5beca6a054,finished,B,19,2020-06-25 13:25:36
179107,149c5732f37c67b420f13ee03336fa127c2c3cbb6119299886632abcd8d932f0,finished,D,51,2021-05-26 19:57:46
179131,760a2b7d7e7e04fb4eee5cd8abcce537b0d71ab04502fd569e93de55e4ad5035,finished,C,51,2021-05-26 10:17:15
179131,760a2b7d7e7e04fb4eee5cd8abcce537b0d71ab04502fd569e93de55e4ad5035,finished,D,51,2021-05-26 19:57:53
179194,ed36a3452e8877548a741368d806ba9f4fbf61f3e7497e6e6b7758d7be378055,in_process,,37,2020-04-04 10:26:25
179194,ed36a3452e8877548a741368d806ba9f4fbf61f3e7497e6e6b7758d7be378055,finished,B,37,2020-04-04 10:26:28
179261,58317814c69b7f77341f1dfb49f0e71f4e5018ee4a17a113e59ecf36b893accc,finished,C,51,2021-05-26 10:17:24
179261,58317814c69b7f77341f1dfb49f0e71f4e5018ee4a17a113e59ecf36b893accc,finished,D,51,2021-05-26 19:58:20
179273,a14b02ede723f06d857231811aa1aa808837355772192a575103edaeef53367e,finished,C,46,2020-05-04 11:02:05
179276,9fcba359a64cd96afdb910ea0e4c6fd2b462a3b57ec4c2a266afce6cf2fd2a5e,in_process,,46,2020-04-06 11:26:19
179276,9fcba359a64cd96afdb910ea0e4c6fd2b462a3b57ec4c2a266afce6cf2fd2a5e,finished,C,46,2020-04-06 11:26:21
179277,5dbadcd6fe208bd7a142aca90f68fc9c00e06bab27e0ae7ea467710dfc96d565,finished,C,43,2020-07-27 17:24:09
179284,bccb619a8538c66f3786a3ca0066f0454f8b036dac24e614cc107217db909b51,in_process,,41,2020-04-03 14:33:04
179284,bccb619a8538c66f3786a3ca0066f0454f8b036dac24e614cc107217db909b51,finished,C,41,2020-04-03 14:33:06
179291,05165adf8024cfb05c63fac2919dd8d544720c65b743b5952d34851d5eff59c1,finished,E,51,2020-04-13 12:04:51
179299,4a2e53c1be03553dcf566990e238420ffe3f16ff2d5b1ffdb8959aaf56675214,finished,D,51,2021-05-26 19:58:25
179314,5754552508db72846c286f2fed6841e1852d836200308f8a22de4554a625a0b1,finished,D,51,2021-05-26 19:58:29
179324,653d4b29203ef649b523defef8b27a8d51d61a35a56434e20b588790dd413a02,finished,D,51,2021-05-26 19:58:31
179349,c4b20a7bbe0fb4450478d102ee38b6515ed42fbd52a39fa7f5ecc6b0035e614d,finished,C,51,2021-05-26 10:17:29
179349,c4b20a7bbe0fb4450478d102ee38b6515ed42fbd52a39fa7f5ecc6b0035e614d,finished,D,51,2021-05-26 19:58:34
179443,16775c3827c78b274d0f6002c09f3fd9ef78a7397715651f84689ffb2008b8f9,in_process,,45,2020-04-03 11:27:57
179443,16775c3827c78b274d0f6002c09f3fd9ef78a7397715651f84689ffb2008b8f9,finished,D,45,2020-04-03 11:27:59
179445,86f3b22b7bb5543aa148836b677f4e980bd8d43e2b88b22537adbb1978e555ab,finished,D,51,2021-05-27 05:53:26
179468,99c2bf79468b8825802e2e029aded12a1ce84792bd3094a3d4cafdd8f92fcdb0,finished,D,51,2021-05-26 19:58:53
179505,be6d664d1d352ab9587a5338d647edefca1d19dbcf39650767402d2f384ad2e2,finished,D,51,2021-05-26 19:59:01
179506,78858c6bb79e2563fae0a11cda5e11805ed58284d8c3212f193374667bfaaec4,finished,D,51,2021-05-26 19:59:02
179561,0bf2a4b5001791e327b6bb9b0f4ff0cd5d9321fa805a2ea1f6c99312d81e2013,finished,D,51,2021-05-26 19:59:15
179599,aca398b9beb6f7e4eed5b628db098a13e19689226159dba40a75aabf7afbfdff,finished,C,43,2020-06-19 11:23:44
179614,4997cad8078f45cd68a1e52d68a8e1adc3eb94e10cfb1cc9cd43ac21afe4fda5,finished,D,51,2021-05-26 19:59:27
179619,cf2b747fe197523ad8778045829251e18233cc11edefa40abd04656434e59567,finished,D,51,2021-05-26 19:59:29
179624,f9a2d449c18a3607247ebda13233b8dd1892457cf5831d2c72ad7d27cf330bc9,finished,C,51,2021-05-26 10:17:40
179624,f9a2d449c18a3607247ebda13233b8dd1892457cf5831d2c72ad7d27cf330bc9,finished,D,51,2021-05-26 19:59:30
179657,2bc7546cb92d90cfb5c228112f90efa0e13c830036764fc31cdd0c65e27b3c3d,finished,D,51,2021-05-26 19:59:38
179666,446e69ee905357768375181bd2ada94b6bdc8f32b77a011b96a1d34d2caf683d,finished,D,51,2021-05-26 19:59:40
179670,c6548a62570e3b45ff356e023642fd6b9d236a53543ca3c152691defae5cd077,finished,D,51,2021-05-26 19:59:41
179734,c7ca9a111c6a86ed4530e6b57cdc4ffc7c6c2364e5e4f666968616af785de1cd,finished,C,51,2021-05-26 10:17:48
179734,c7ca9a111c6a86ed4530e6b57cdc4ffc7c6c2364e5e4f666968616af785de1cd,finished,D,51,2021-05-26 19:59:56
179736,ab7689e6c18c3f7b5f25ebcb96fcf28c8807e49de8c55b8e9a4a51f8fde95b3c,finished,D,51,2021-05-26 19:59:57
179738,2676c293dcd06df77aafbe54fa692c8124e62ea91c5bc5d28ce7d5abc5f74fcc,finished,C,51,2021-05-26 10:17:51
179738,2676c293dcd06df77aafbe54fa692c8124e62ea91c5bc5d28ce7d5abc5f74fcc,finished,D,51,2021-05-26 19:59:58
179968,6a63231824be76f1a381deb8d3d6a7d16c3bdd0b4a1d81bd0af51c7ff43efbea,in_process,,19,2020-03-20 08:57:50
179968,6a63231824be76f1a381deb8d3d6a7d16c3bdd0b4a1d81bd0af51c7ff43efbea,finished,Fraude,19,2020-03-20 08:57:53
179975,b8699201bbddbc4271fda1333606cc820fd559da7649e4350b99b7cf8ba8f3dd,finished,E,51,2020-04-13 12:04:51
179979,77bda2e17957c8db8db777fb0c96e72454b13cabf1032ab2dda06c944247868e,finished,D,19,2020-10-08 10:57:07
180050,8c2d03b059d511dbe00347ec118196d9de48204aa7615d0f53e74b142e708f0e,finished,B,43,2020-06-18 11:23:38
180078,134bc5e8d75472c39e3c2fb9063e02b253b830cafd3d3b0f236802a1df0f8ebe,finished,D,51,2021-05-26 20:01:09
180246,a8be837045a25815e4140a6f5785e263a60b0686b6bd15a32b55dc5e50835512,finished,D,45,2020-07-21 13:55:51
180263,81963e2869cec64b7db214f757a6891b67d43091501691c4b8d746752c1428a3,finished,C,19,2020-06-02 11:27:50
180311,b46dbcef80c969ebb32a364656cefd3c94ab0f69ddfb78f5668029698388973e,finished,E,51,2020-04-13 12:04:51
180331,5f08398af9c5fa4984f86fc069a167cb282aaeaf0bc86d82b9220eb61f02ecab,finished,C,51,2021-05-26 10:18:39
180331,5f08398af9c5fa4984f86fc069a167cb282aaeaf0bc86d82b9220eb61f02ecab,finished,D,51,2021-05-26 20:02:05
180342,7a2dc5484de490db2281d0c902292db5340eeb2d3589db8c93f83e73dda27546,finished,C,43,2020-06-09 11:52:44
180368,a192e6518795a0ffabe9a3e48a0a3416780e89aa46c2cf50ddf8cbf85761f57c,finished,C,51,2021-05-26 10:18:41
180368,a192e6518795a0ffabe9a3e48a0a3416780e89aa46c2cf50ddf8cbf85761f57c,finished,D,51,2021-05-26 20:02:10
180372,388b16acdace609016c2bb5d2502a47be32c967e4dc5d930c85be9dc8d2effa5,finished,D,51,2021-05-26 20:02:11
180372,388b16acdace609016c2bb5d2502a47be32c967e4dc5d930c85be9dc8d2effa5,finished,D,51,2021-05-26 20:02:12
180372,388b16acdace609016c2bb5d2502a47be32c967e4dc5d930c85be9dc8d2effa5,finished,D,51,2021-05-26 20:02:12
180372,388b16acdace609016c2bb5d2502a47be32c967e4dc5d930c85be9dc8d2effa5,finished,D,51,2021-05-26 20:02:13
180390,8f8d0583a9026192d57b675b09cbefe540ca3c4ed7d461ce2e532378a76cd0ce,finished,C,37,2020-08-11 14:25:03
180418,fc360d2f92b7ec40e8bcd7607146667653444c56c95354d68b7cbaf12e7b7b41,in_process,,41,2020-04-20 15:57:50
180418,fc360d2f92b7ec40e8bcd7607146667653444c56c95354d68b7cbaf12e7b7b41,finished,D,41,2020-04-20 15:57:52
180418,fc360d2f92b7ec40e8bcd7607146667653444c56c95354d68b7cbaf12e7b7b41,finished,E,44,2020-05-11 15:36:43
180424,ca01091d6a87fd06f288b4504398f27e59c5356ba7b0a40413565efa341406bb,finished,D,51,2021-05-26 20:02:25
180424,ca01091d6a87fd06f288b4504398f27e59c5356ba7b0a40413565efa341406bb,finished,D,51,2021-05-26 20:02:26
180427,a300169caeb4af91018155fb546067a44dfaa59f6011131206df9d773c92c153,finished,C,51,2021-05-26 10:18:46
180427,a300169caeb4af91018155fb546067a44dfaa59f6011131206df9d773c92c153,finished,D,51,2021-05-26 20:02:27
180485,29e9e1cae41b161713e3cce99ad73de575059177b4feb0cb462be3f49651cfb9,finished,C,51,2021-05-26 10:18:50
180485,29e9e1cae41b161713e3cce99ad73de575059177b4feb0cb462be3f49651cfb9,finished,D,51,2021-05-26 20:02:37
180491,ab00aaf99a332bca23784d1060478797830220f1463ebb6fe6575748a71ca6e7,in_process,,43,2020-04-03 12:49:34
180491,ab00aaf99a332bca23784d1060478797830220f1463ebb6fe6575748a71ca6e7,finished,D,43,2020-04-03 12:50:45
180535,8bde84399ecd34f30e299abd488bde3522165e1e699e9bba61c12ab940e7fcb3,in_process,,46,2020-04-02 15:52:03
180535,8bde84399ecd34f30e299abd488bde3522165e1e699e9bba61c12ab940e7fcb3,finished,C,46,2020-04-02 15:52:05
180535,8bde84399ecd34f30e299abd488bde3522165e1e699e9bba61c12ab940e7fcb3,finished,E,19,2020-05-25 11:43:48
180537,e27bd6ce052087f80d55686934e973cde12bc14bed4b5b65d4f0bb4da8c10ce7,in_process,,33,2020-03-16 09:44:00
180537,e27bd6ce052087f80d55686934e973cde12bc14bed4b5b65d4f0bb4da8c10ce7,finished,D,33,2020-03-16 09:44:17
180646,4d2be9e48b6c11ac996419c41d7bf9531da67436bfa85d93f919b98b290b4f47,finished,C,51,2021-05-26 10:19:09
180646,4d2be9e48b6c11ac996419c41d7bf9531da67436bfa85d93f919b98b290b4f47,finished,D,51,2021-05-26 20:03:10
180661,9af175166cfaab3b745e0afda30e259c70eeec7fefed99ff4fd4a4c689ced277,finished,D,51,2021-05-26 20:03:13
180721,149124e4e6b4f2948a1e509ae518ad2321830ea4acd5fb4dcb3db9413f632077,in_process,,43,2020-04-02 15:06:27
180721,149124e4e6b4f2948a1e509ae518ad2321830ea4acd5fb4dcb3db9413f632077,finished,C,43,2020-04-02 15:06:32
180728,59381d668e64b637265d61f4bb3b60264f6652a4b3ef674fb1e2ca64289c0b92,finished,C,51,2021-05-26 10:19:18
180728,59381d668e64b637265d61f4bb3b60264f6652a4b3ef674fb1e2ca64289c0b92,finished,D,51,2021-05-26 20:03:26
180759,a1f56fa2a6f6bac0f67f253ad11a0c9d914a3f864207822065949111543ee3da,finished,D,51,2021-05-26 20:03:29
180807,8e0a18a6c4e1f37a7a6625a73e006f5e41ef2f394630da3e6e171d9d197c21b5,finished,D,51,2021-05-26 20:03:42
180846,4cbe9d101fac7a0611509e3f39ce8f527217fc3eb37d854d64d1de240737c065,finished,D,51,2021-05-26 20:03:52
180857,506df95c885dc4ea68404d88f6e6a82edb2151142e6810a7caeadc790acdba44,finished,C,44,2021-05-24 17:19:59
180857,506df95c885dc4ea68404d88f6e6a82edb2151142e6810a7caeadc790acdba44,finished,D,51,2021-05-26 20:03:54
180857,506df95c885dc4ea68404d88f6e6a82edb2151142e6810a7caeadc790acdba44,finished,C,51,2021-08-06 13:16:13
180891,76e89549d152148ea9d31f6f3ac30da58fa9ccc33f05d9c43254c58f86081a2d,finished,C,46,2020-07-08 15:12:34
180892,dccffc841bf9be21a763c007102b8fbbbfb9a12c9d879564cd4c1bdd6092e991,finished,C,43,2020-06-18 11:32:30
180917,1c015a9a6b6ffaf62521ef289adfed604ecea22bfdd6d82d5fcda5056e5e4109,finished,C,43,2020-06-23 17:47:16
180920,6db2f484cf178a30efc882e92f28006df6d06a38657e8deecfe62e62c6093b73,in_process,,46,2020-03-30 10:56:11
180920,6db2f484cf178a30efc882e92f28006df6d06a38657e8deecfe62e62c6093b73,finished,C,46,2020-03-30 10:56:16
180941,43d450ac52047d9e5313d504bbedd545fad62729287b008dbcb5eecdd6bd6de7,finished,C,37,2020-05-19 10:00:03
180952,17423e71157a915141f3b40739299e0225e869d52a26587b2436d1f528e24823,finished,C,43,2020-07-08 14:34:16
180995,dbb7e78d372a20a7c2ce3146bfe006e7160f136451c31e20816fcf1f72fa503d,finished,C,51,2021-05-26 10:19:33
180995,dbb7e78d372a20a7c2ce3146bfe006e7160f136451c31e20816fcf1f72fa503d,finished,D,51,2021-05-26 20:04:20
181037,e352202f1d68f189a9f2b95ddc7e7de95f7753d4b918accbbfc52e68d3477d1a,finished,D,45,2020-10-21 10:55:02
181044,474f719b57dfb7dbdb58ca8adad4fa71d9b7b8e8693d27ef50b3f74dd0db0de1,finished,D,51,2021-05-26 20:04:28
181077,32632b4cb1f053afb92cd938139196faf029c626d144840643f6ba8520ff6a9e,finished,C,51,2021-05-26 10:19:38
181077,32632b4cb1f053afb92cd938139196faf029c626d144840643f6ba8520ff6a9e,finished,D,51,2021-05-26 20:04:35
181125,e5fe450d7f374b20eedbed3789a55612ab550caedd6a047fe440e616286a5bdc,in_process,,46,2020-04-06 13:44:37
181125,e5fe450d7f374b20eedbed3789a55612ab550caedd6a047fe440e616286a5bdc,finished,C,46,2020-04-06 13:44:39
181150,27f5b9c60d5e422fac44105045e48617be5695dfe818d32b47385f75f48a1871,finished,D,37,2020-09-22 10:48:53
181167,1a0eaa22aeabbf9bd3f7c2ca99c8d8d2d7d837168d41676fc2502e7baae1d826,finished,D,51,2021-05-26 20:04:54
181187,6fe553ed04b69b6ac20dd0f717d3b662d8d92bc00d334eff04532fe2e5b0d606,in_process,,37,2020-03-21 10:33:39
181187,6fe553ed04b69b6ac20dd0f717d3b662d8d92bc00d334eff04532fe2e5b0d606,finished,C,37,2020-03-21 10:33:42
181199,3b0dbe8b9a9ba952f20b5105863390c52520dc8d84db640dedcb508945b37233,finished,D,51,2021-05-26 20:05:00
181235,9e7b5a2f88d257b87267aad1cde0ce47da50a43412c76617edd72a2d9732760c,finished,D,51,2021-05-26 20:05:07
181259,49d7cc9495f70b5004e36cee2bfabb4f92ff53025b0c8f5a56f1376a679af37a,finished,C,46,2020-06-08 10:21:47
181290,61395133fb0065d1488d033a3906a8c4eac32d836e8583ad79ae63233d661d10,finished,D,46,2020-08-14 14:42:11
181290,61395133fb0065d1488d033a3906a8c4eac32d836e8583ad79ae63233d661d10,finished,C,46,2020-08-14 14:42:33
181317,34692e3117f179b22035e2cfe5d0374075ff5362f008662a549167aca44adca0,finished,D,51,2021-05-26 20:05:26
181400,6bd77b77cbfacd0e696e47547fb2e531631b51df3f159b721f31d6ad89247074,finished,D,51,2021-05-26 20:05:45
181455,fcac93366c428739a04fc10fc65af187e4b34b8198438b2083ca6cdf0a1eabfc,finished,C,43,2020-05-14 12:06:54
181579,762d2d32a406d550ba85e3ce8c2e8e44732597c94da81050ed9bfbed8d101874,finished,D,51,2021-05-26 20:06:17
181583,dd55b068b922a7e6e9addc650231ddca39ade35396481702b4d6c51ed741f5ee,finished,C,51,2021-05-26 10:20:17
181583,dd55b068b922a7e6e9addc650231ddca39ade35396481702b4d6c51ed741f5ee,finished,C,51,2021-05-26 10:20:17
181583,dd55b068b922a7e6e9addc650231ddca39ade35396481702b4d6c51ed741f5ee,finished,D,51,2021-05-26 20:06:18
181583,dd55b068b922a7e6e9addc650231ddca39ade35396481702b4d6c51ed741f5ee,finished,D,51,2021-05-26 20:06:19
181619,05dc2c05d227e9f4740ebc7058c36c78428bfaafe73bbe206793b101ad5b9b5b,in_process,,45,2020-04-08 11:50:46
181619,05dc2c05d227e9f4740ebc7058c36c78428bfaafe73bbe206793b101ad5b9b5b,finished,C,45,2020-04-08 11:50:56
181641,2a657d148c1ead193adc349e8c4d8e51b7f87ccd448ce3211359bd7d907836ea,finished,C,51,2021-05-26 10:20:20
181641,2a657d148c1ead193adc349e8c4d8e51b7f87ccd448ce3211359bd7d907836ea,finished,D,51,2021-05-26 20:06:26
181657,b542d53992846eece10f2cc6e040b722deafabfdaf315b432c596d090169775d,in_process,,43,2020-04-13 10:52:40
181657,b542d53992846eece10f2cc6e040b722deafabfdaf315b432c596d090169775d,finished,C,43,2020-04-13 10:53:56
181688,e5e6eaab06b47c83cbdadd81cdfcac4658df498bd9234405245f4ac6fd0273c2,finished,D,51,2020-04-03 11:37:25
181688,e5e6eaab06b47c83cbdadd81cdfcac4658df498bd9234405245f4ac6fd0273c2,finished,C,51,2021-06-21 16:10:05
181712,973299b9c118f39ae2d66d6a4ffec816e87feeedc45269031bd3ff88664e6da9,finished,C,43,2020-05-18 09:42:32
181752,dc1377af022a6185ab64a95af31b6481710dc120059fba173bbe0ab425601ec5,in_process,,46,2020-03-13 16:43:06
181752,dc1377af022a6185ab64a95af31b6481710dc120059fba173bbe0ab425601ec5,finished,D,46,2020-03-13 16:43:31
181776,b86788021131f789a0c10b951081c309bcfd8a7b4c6556c77a9152c77cc4b6dd,finished,C,51,2021-05-26 10:20:23
181776,b86788021131f789a0c10b951081c309bcfd8a7b4c6556c77a9152c77cc4b6dd,finished,D,51,2021-05-26 20:06:50
181831,9f2afbfbf1968f7025cae90249a5d3844c76ef1d92d4f38d6868ac05a0c25a97,in_process,,19,2020-03-18 16:42:46
181831,9f2afbfbf1968f7025cae90249a5d3844c76ef1d92d4f38d6868ac05a0c25a97,finished,Fraude,19,2020-03-18 16:42:48
181834,9e4edeada173b79404f1fdd2412684bc36f16ec89d10a864ae19b1c32773e791,finished,D,46,2020-07-02 12:39:20
181846,3e451c1a89e02f635c2209c412a7b4ef38aed7d45923c5d1561bf4ed72793262,finished,D,46,2020-08-11 15:12:45
181893,d8f826aecbdc1641d0d581842b70e45058be47f2a40a7c76f87a8681c18f7c55,finished,C,51,2021-05-26 10:20:33
181893,d8f826aecbdc1641d0d581842b70e45058be47f2a40a7c76f87a8681c18f7c55,finished,D,51,2021-05-26 20:07:15
181944,119e84ae4ec3f11138107723a4e49869909374c09b9dec65ec2370d149fbf6c9,finished,C,51,2021-05-26 10:20:37
181944,119e84ae4ec3f11138107723a4e49869909374c09b9dec65ec2370d149fbf6c9,finished,D,51,2021-05-26 20:07:24
181985,ff66b7de1414383b39bc1ef999223ff2bfa180e3575e08e71c0a1f88a5574356,finished,C,51,2021-05-26 10:20:39
181985,ff66b7de1414383b39bc1ef999223ff2bfa180e3575e08e71c0a1f88a5574356,finished,D,51,2021-05-26 20:07:36
182007,a4e8338dee083e62dbe02c8718d3fa75b2e49710d50657e8a77d26d33cd80298,in_process,,43,2020-04-03 14:41:48
182007,a4e8338dee083e62dbe02c8718d3fa75b2e49710d50657e8a77d26d33cd80298,finished,D,43,2020-04-03 14:42:33
182050,5db3f6e11110dbd6fc17c6983e022f55deb587d5f06706961eda2d1fe9fb7539,in_process,,31,2020-04-02 10:05:38
182050,5db3f6e11110dbd6fc17c6983e022f55deb587d5f06706961eda2d1fe9fb7539,finished,C,31,2020-04-02 10:05:41
182071,6a7a70c98359511b7d3b1a02eed0b2d9db744244c41742021f3af9f92232ac49,in_process,,46,2020-04-09 17:13:53
182071,6a7a70c98359511b7d3b1a02eed0b2d9db744244c41742021f3af9f92232ac49,finished,C,46,2020-04-09 17:13:57
182085,debe118abb0007c648b7b0f34682a80d7120a041a78567d3b2bfa8e0a84f1ea3,finished,C,51,2021-05-26 10:20:45
182085,debe118abb0007c648b7b0f34682a80d7120a041a78567d3b2bfa8e0a84f1ea3,finished,D,51,2021-05-26 20:07:57
182100,8f3b05ffcdf8a459eaf0ba3d1f2e23dea2a4900a95f4f58bd2ade34141cdb3e3,finished,E,19,2020-06-30 14:33:48
182128,520d1b06c6bd8c14d88ae9287826e9632ba236470cf95d33566440fa5f318443,finished,C,51,2021-05-26 10:20:48
182128,520d1b06c6bd8c14d88ae9287826e9632ba236470cf95d33566440fa5f318443,finished,D,51,2021-05-26 20:08:04
182132,3d785770a9240d74b37ab1e5f51a204c045ed9c6015b6a1220dc5eacf5fe5b0f,finished,C,43,2020-07-14 11:49:02
182138,0125d86b9ed78c73220bd95081ddd91d4e8f58f75d719bebefa66ddf09307088,in_process,,45,2020-03-24 11:00:02
182138,0125d86b9ed78c73220bd95081ddd91d4e8f58f75d719bebefa66ddf09307088,finished,D,45,2020-03-24 11:00:05
182177,d37ad72946d6436e32f6444ebbb2d186f8a8f94b33298bd557e7e22996bfb9ed,finished,C,51,2021-05-26 10:20:51
182177,d37ad72946d6436e32f6444ebbb2d186f8a8f94b33298bd557e7e22996bfb9ed,finished,D,51,2021-05-26 20:08:14
182258,75767beb24befb57e4cc5e1629f734e09f562b64f6e2970cb4cec82156090fb6,finished,D,51,2021-05-26 20:08:35
182366,dfe61de9ca3d08cd00c06c3cba578411688dca23822d1b39c856bac1e748d5f1,finished,C,73,2020-10-16 16:39:52
